unidad,categoria,variable,subvariable,fecha,valor
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2018-12-31,18.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-01-31,17.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-02-28,20.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-03-31,10.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-04-30,11.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-05-31,11.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-06-30,11.16853593
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-07-31,11.19
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-08-31,5.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-09-30,19.913975
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-10-31,11.511961
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-11-30,15.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,a)  Créditos de Liquidez c/garantía del encaje legal en títulos: ME y MVDOL,2019-12-31,14.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2008-12-31,3.586800574
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-02-28,3.549497848
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2009-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-05-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-06-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-07-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-08-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-09-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-10-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-11-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2010-12-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2011-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2011-02-28,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2011-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2011-04-30,3.626995646
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Financiamiento de corto plazo al sistema financiero,b)  Reportos,2011-05-31,18.13933237
